Id;Referencia;Nombre
6573;080185001;Plafon Apia 64w 5120 Lm  Blanco 50x50 Regulable 3000k, 4000k, 6000k
6574;080185002;Plafon Apia 64w 5120lm  Blanco 50x50 Regulable 3000k, 4000k, 6000k
6575;080185101;Plafon Apia 64w 5120 Lm  Blanco 50x50 Regulable 3000k, 4000k, 6000k
6576;080185301;Plafon Apia 64w 5120lm  Blanco 53x53 Regulable 3000k, 4000k, 6000k
6577;087885001;Plafon 44w 3520lm Music & Song 50cmregulacion A Traves De Aplicacion Movil
6578;087253001;Lampara Gisele Blanco/cromo 3xe14 44x52
6579;087253015;Lampara Gisele Beis/cuero 3xe14 
6580;087254001;Lampara Gisele Blanco/cromo 4xe14 44x64
6581;087254015;Lampara Gisele Beis/cuero 4xe14 44x64
6582;087271001;Sobremesa Gisele Blanco/cromo 1xe14 35x14,5
6583;087271015;Sobremesa Gisele Beis/cuero 1xe14 35x14,5
6584;079383501;Plafon 44w Nueva Zelanda 3520lm Blanco 50d 3 Colores 3000k, 4000k, 6000k
6585;079383510;Plafon 44w Nueva Zelanda 3520lm Plata 50d 3 Colores 3000k, 4000k, 6000k
6586;079585010;Plafon 64w Melbourne 5120lm  Plata 50d 3 Colores 3000k, 4000k, 6000k
6587;079585029;Plafon 64w Melbourne 5120lm  Oro 50d 3 Colores 3000k, 4000k, 6000k
6588;079683501;Plafon 44w Camberra 3520 Lm  Blanco 42d 3 Colores 3000k, 4000k, 6000k
6589;080083501;Plafon 44w Suva  3520lm Blanco 50d 3 Colores 3000k, 4000k, 6000k
6590;A102208962;Plafon Red. Led 12w 4000k Con Sensor Surf 1200lm  Alcance 8m - 360º 9x26d
6591;A102211212;Plafon Cuadrad Led 12w 4000k Surf 1200lm 6,5x27,5x27,5
6592;A102211222;Plafon Cuadrad Led 18w 4000k Surf 1800lm 6,5x32x32
6593;A102211232;Plafon Cuadrad Led 22w 4000k Surf 2200lm 6,5x37x37
6594;A102211242;Plafon Cuadr Led 12w 4000k Con Sensor Surf 1200lm  Alcance 8m - 360º  6,5x27,5x27,5
6595;A102211252;Plafon Cuadr Led 18w 4000k Con Sensor Surf 1800lm  Alcance 8m - 360º 6,5x32x32
6596;A102211262;Plafon Cuadr Led 22w 4000k Con Sensor Surf 2200lm  Alcance 8m - 360º 6,5x37x37
6597;084580153;Farola 15w 6000k Smd Avatar 1500lm Gris 34,6x10,7x6
6598;084580303;Farola 30w 6000k Smd Avatar 3000lm Gris 34,6x10,7x6
6599;084580503;Farola 50w 6000k Smd Avatar 5000lm Gris 38,8x15x6
6600;084581003;Farola 100w 6000k Smd Avatar 10000lm Gris 49,7x22x8
6601;084680503;Farola 50w 6500k Indra 5000lm Gris 50x21,5x7,5
6602;084681003;Farola 100w 6500k Indra 10000lm Gris 72,5x28,5x9
6603;084681503;Farola 150w 6500k Indra 15000lm Gris 95x36x10
6604;084581503;Farola 150w 6000k Smd Avatar 15000lm Gris 49,7x22x8
6605;079685001;Plafon 44w Camberra 3520 Lm  Blanco 50d 3 Colores 3000k, 4000k, 6000k
6606;079783501;Plafon 44w Adelaida 3520 Lm  Blanco 42d Regulable 3000k 4000k 6000k
6607;083352014;Lampara Verso 2xe14 Cuero/blanco-oro Regx40
6608;083353014;Lampara Verso 3xe14 Cuero/blanco-oro Regx55
6609;083354014;Lampara Verso 4xe14 Cuero/blanco-oro Regx76
6610;083371014;Sobremesa Verso 1xe27 Cuero/blanco-oro 37x17d
6611;083394014;Colgante Verso 3xe27 Cuero/blanco-oro Regx40d
6612;083395014;Colgante Verso 3xe27 Cuero/blanco-oro Regx50d
6613;083396014;Colgante Verso 3xe27 Cuero/blanco-oro Regx60d 
6614;0884260014;Armazon Colgante Sensation Oro 1xe27   Regx10d
6615;0884260015;Armazon Colgante Sensation Cromo 1xe27   Regx10d
6617;763748243;Bombilla 8w 2700k  Globo E27 Cromo 700lm  A+ 125d Regulable Intensidad 17x12,5d
6618;763758243;Bombilla 8w 2700k  Globo E27 Oro 700lm  A+ 125d Regulable Intensidad 17x12,5d
6619;763768243;Bombilla 8w 2700k  Globo E27 Rosa Oro 700lm  A+ 125d Regulable Intensidad 17x12,5d
6620;085251043;Bombilla Decorativa 4w 2700k Janine E27 Ambar  400lm 16x12,6x12,6
6621;085251049;Bombilla Decorativa 4w 2700k Janine E27 Transparente 400lm 16x12,6x12,6
6622;085351043;Bombilla Decorativa 4w 2700k Janete E27 Ambar  400lm 14,5x12x12
6623;085351049;Bombilla Decorativa 4w 2700k Janete E27 Transparente 400lm 14,5x12x12
6624;085451043;Bombilla Decorativa 4w 2700k Juvita E27 Ambar  400lm 15,5x12x12
6625;085451049;Bombilla Decorativa 4w 2700k Juvita E27 Transparente 400l 15,5x12x12
6626;085551043;Bombilla Decorativa 4w 2700k Joice E27 Ambar  400lm 15,5x12x12
6627;085551049;Bombilla Decorativa 4w 2700k Joice E27 Transparente 400lm 15,5x12x12
6628;085651043;Bombilla Decorativa 4w 2700k Jeni E27 Ambar  400lm 15,5x12x12
6629;085651049;Bombilla Decorativa 4w 2700k Jeni E27 Transparente 400lm 15,5x12x12
6630;99.ARM-054371048;Armazon Sobremesa Serie Firmamento 1xe27 Celeste
6643;084480509;Proyector 50w 6500k Sukra 5000lm Gris Oscuro28,5x23,5x14 75º
6644;084481009;Proyector 100w 6500k Sukra 10.000lm Gris Oscuro 33,5x23,5x15 75º
6646;084482009;Proyector 200w 6500k Sukra 20.000lm Gris Oscuro 38,5x28,5x18,5 75º
6647;084483009;Proyector 300w 6500k Sukra 30.000lm Gris Oscuro 45,5x32,5x18 75º
6648;084484009;Proyector 400w 6500k Sukra 40.000lm Gris Oscuro 52,5x32,5x19 75º
6649;084485009;Proyector 500w 6500k Sukra 50.000lm Gris Oscuro 66,5x32,5x19 75º
6651;084780151;Proyector 15w 6500k Smd Nereida 1200lm Blanco 13,2x12x3,3
6652;084780301;Proyector 30w 6500k Smd Nereida 2400lm Blanco17,7x15,5x4,2
6653;084780501;Proyector 50w 6500k Smd Nereida 4000lm Blanco 22x21x4,5
6654;084781001;Proyector 100w 6500k Smd Nereida 8000lm Blanco 28x25,5x6
6655;99.7001-NEGRO-CROM;Empotrable Andros Red. 2,5x10x10 Cm Negro/cromo Gu10 Corte 7 Cm
6656;99.7001-NIQUEL-SAT;Empotrable Andros Red. 2,5x10x10 Cm Niquel Satinado Gu10 Corte 7 Cm
6657;99.TRANSF24V100W-M;Transformador Cinta Led 24v 100w Metal4,2x15,9x9,8
6658;99.TRANSF24V150W-M;Transformador Cinta Led 24v 150w Metal4.2x19.8x9.8
6659;99.TRANSF24V60W-M;Transformador Cinta Led 24v 60w Metal 4.2x15.9x9.8
6660;F00500481;Rollo De Cinta Led 5m 24w 3200k 300 Led 24v Ip20 0.2x0.8x500 Discovery No Estanco
6661;F00500482;Rollo De Cinta Led 5m 24w 4200k 300 Led 24v Ip20 0.2x0.8x500discovery No Estanco
6663;F00501441;Rollo De Cinta Led 5m 72w 3200k 300 Led 24v Ip20 0.2x1x500 Discovery No Estanco
6664;F00501442;Rollo De Cinta Led 5m 72w 4200k 300 Led 24v Ip20 0.2x1x500 Discovery No Estanco
6665;F00501443;Rollo De Cinta Led 5m 72w 6500k 300 Led 24v Ip20 0.2x1x500 Discovery No Estanco
6666;F00501440;Rollo De Cinta Led 5m 72w Rgb 300 Led 24v Ip20 0.2x1x500 Discovery No Estanco
6667;011791802;Colgante Exterior Loto Marron 1xe27 (32x18)
6668;012661102; Aplique Pequeño Exterior Pensamiento Marron 1xe27 (26x15x10)
6669;012661202; Aplique Grande Exterior Pensamiento Marron 1xe27 (28x15x20)
6670;038680101;Foco Empotrable Kuvera 1xgu10 Blanco 9,8x9,8x5,4
6671;038680201;Focos Empotrables Kuvera 2xgu10 Blanco 16x9,8x5,4
6672;A09582801B;Downlight 28w 4000k 40d Blanco Aquiles Superficie Redondo 1960lm
6673;A09582801S;Downlight 28w 6000k 40d Blanco Aquiles  Superficie Redondo 1960lm
6674;A09582803B;Downlight 28w 4000k 40d Niquelaquiles Superficie Redondo 1960lm
6675;A09582803S;Downlight 28w 6000k 40d Niquel Aquiles Superficie Redondo 1960lm
6676;A09584801B;Downlight 48w 4000k 60d Blanco Aquiles   60d Superficie Redondo 3600lm
6677;A09584801S;Downlight 48w 6000k 60d Blanco Aquiles  Superficie Redondo 3600lm
6678;A09584803B;Downlight 48w 4000k 60d Niquel Aquiles   60d Superficie Redondo 3600lm
6679;A09584803S;Downlight 48w 6000k 60d  Niquel Aquiles  Superficie Redondo 3600lm
6680;A08580301A;Downlight 3w 3000k Marco Blanco 9d 168lm
6681;A08580301B;Downlight 3w 4000k Marco Blanco 9d 168lm
6686;025493043;Colgante Serie Lola Acrilico Circular Ambar 1xe27 (30x30)
6687;A10153820;Colgante 52,8w 3000k Palmira Cromo 3696lm 38d
6688;A10154520;Colgante 52,8w 3000k Palmira Cromo 3690lm 45d
6689;A10054520;Colgante 21w 3000k Paulina Cromo 1260lm 40d
6690;A10055520;Colgante 32w 3000k Paulina Cromo 1900lm 45d
6691;A10053520;Colgante 15w 3000k Paulina Cromo 960lm 35d
6692;084182001;Foco Carril 20w 4000k Mulhacen Blanco 1400lm  9x9,5x9,5
6693;084183001;Foco Carril 30w 4000k Mulhacen Blanco 2100lm  12x9,5x9,5
6694;084184001;Foco Carril 40w 4000k Mulhacen Blanco 2800lm  11x9,5x9,5
6697;090294501;Colgante 51w 6500k Galilei Blanco 4080lm 45d
6698;090294509;Colgante 51w 6500k Galilei Negro 4080lm 45d
6699;084182009;Foco Carril 20w 4000k Mulhacen Negro 1400lm  9x9,5x9,5
6700;084183009;Foco Carril 30w 4000k Mulhacen Negro 2100lm  12x9,5x9,5
6701;084184009;Foco Carril 40w 4000k Mulhacen Negro 2800lm  11x9,5x9,5
6702;084081501;Foco Carril 15w 4000k Veleta Blanco 1050lm   6,2d
6703;084081509;Foco Carril 15w 4000k Veleta Negro 1050lm  6,2d
6704;084082001;Foco Carril 20w 4000k Veleta Blanco 1400lm  8,5d
6705;084082009;Foco Carril 20w 4000k Veleta Negro 1400lm  8,5d
6706;084083001;Foco Carril 30w 4000k Veleta Blanco 2100lm  9,5d
6707;084083009;Foco Carril 30w 4000k Veleta Negro 2100lm  9,5d
6708;084282001;Foco Carril 20w 4000k Aneto Blanco 1400lm 
6709;084282009;Foco Carril 20w 4000k Aneto Negro 1400lm 
6710;084283001;Foco Carril 30w 4000k Aneto Blanco 2100lm 
6711;084283009;Foco Carril 30w 4000k Aneto Negro 2100lm 
6712;084284001;Foco Carril 40w 4000k Aneto Blanco 2800lm 
6713;084284009;Foco Carril 40w 4000k Aneto Negro 2800lm 
6714;084381501;Foco Carril 15w 4000k Teide Blanco 1050lm 10x6,5d
6715;084381509;Foco Carril 15w 4000k Teide Negro 1050lm 10x6,5d
6716;084382001;Foco Carril 20w 4000k Teide Blanco 1400lm 12x9d
6717;084382009;Foco Carril 20w 4000k Teide Negro 1400lm 12x9d
6718;084383001;Foco Carril 30w 4000k Teide Blanco 2100lm 15x9,5d
6719;084383009;Foco Carril 30w 4000k Teide Negro 2100lm 15x9,5d
6720;088193011;Colgante Leon Oro 1xe27 Regx30d
6721;088193020;Colgante Leon Cromo 1xe27 Regx30d
6722;088193029;Colgante Leon Rosa Oro 1xe27 Regx30d
6723;088293011;Colgante Zamora Oro 1xe27 Regx30d
6724;088293020;Colgante Zamora Cromo 1xe27 Regx30d
6725;088293029;Colgante Zamora Rosa Oro 1xe27 Regx30d
6727;090383020;Plafon 36w Cromo Xenon Cristal Dif. Opciones De Intensidad Y Color De Luz 2880lm Regx30d
6728;090386020;Plafon 115w Cromo Xenon Cristal Dif. Opciones De Intensidad Y Color De Luz 28x60d 9200lm
6729;090387020;Plafon 219w Cromo Xenon Cristal Dif. Opciones De Intensidad Y Color De Luz 34x80d 17520lm
6730;090393020;Plafon 36w Cromo Xenon Cristal Dif. Opciones De Intensidad Y Color De Luz  2880lm Regx60
6731;076402042;Tubular 4w 4000k 230v E14 400lm 51x17d
6732;076466021;Bombilla G4 2w 3000k 12v 200lm  3,6x1d
6733;076466022;Bombilla G4 2w 4000k 12v 200lm 3,6x1d
6734;076466023;Bombilla G4 2w 6000k 12v 200lm  3,6x1d
6735;99.ARM-087471040;Armazon Sobremesa Zeta 1xe27 Champagne Sin Pantalla
6736;99.ARM-087571140;Armazon Sobr. Cuadrangular Peq. 1xe27 Champagne Sin Pantalla
6737;99.ARM-087571240;Armazon Sobr. Cuadrangular Med. 1xe27 Champagne Sin Pantalla
6738;99.ARM-087671040;Armazon Sobremesa Rectangular 1xe27 Champagne
6739;99.ARM-087771040;Armazon Sobremesa Sin Pantalla Rombo 1xe27 Champagne
6740;A10980501B;Foco Empotrable 5w 4000k Xelim Blanco Ip65 350lm 8d
6741;A10980501S;Foco Empotrable 5w 6500k Xelim Blanco Ip65 350lm 8d
6742;PRO213102;Proyector 10w 4000k Ecovision Ip65 Negro 650lm10x13x3
6743;PRO213103;Proyector 10w 6400k Ecovision Ip65 Negro 650lm10x13x3
6744;PRO213202;Proyector 20w 4000k Ecovision Ip65 Negro 1300lm 13,5x18,5x3,4
6745;PRO213203;Proyector 20w 6400k Ecovision Ip65 Negro 1300lm 13,5x18,5x3,4
6746;PRO213302;Proyector 30w 4000k Ecovision Ip65 Negro 1950lm  17x23,3x3,7
6747;PRO213303;Proyector 30w 6400k Ecovision Ip65 Negro 1950lm 17x23,3x3,7
6748;PRO213502;Proyector 50w 4000k Ecovision Ip65 Negro 3250lm 20x27,5x4
6749;PRO213503;Proyector 50w 6400k Ecovision Ip65 Negro 3250lm 20x27,5x4
6750;091053014;Lampara Panama 3xe14  Cuero  Regx52d
6751;091053020;Lampara Panama 3xe14  Cromo   Regx52d
6752;091055014;Lampara Panama 5xe14  Cuero Regx60d
6753;091055020;Lampara Panama 5xe14  Cromo Regx60d
6754;091058014;Lampara Panama 8xe14  Cuero Regx78d
6755;091058020;Lampara Panama 8xe14  Cromo Regx78d
6756;091061014;Aplique Panama 1xe14 Cuero 23x15x25
6757;091061020;Aplique Panama 1xe14 Cromo 23x15x25
6758;091071014;Sobremesa Panama 1xe27 Cuero  42x20x27
6759;091071020;Sobremesa Panama 1xe27 Cromo 42x20x27
6760;087083601;Plafon 36w 4000k Seneca Blanco 2520lm Oval 60x30
6761;087085401;Plafon 54w 4000k Seneca Blanco 3780lm Oval 90x30
6762;087093601;Plafon 36w 4000k Seneca Blanco 2520lm Rectangular 60x30
6763;087095401;Plafon 54w 4000k Seneca Blanco 3780lm Rectangular 90x30
6764;0840CARRIL-1-BL;Carril Para Foco Blanco 1 Metro 2 Hilos
6765;0840CARRIL-1-NE;Carril Para Foco Negro 1 Metro 2 Hilos
6766;0840CARRIL-2-BL;Carril Para Foco Blanco 2 Metro 2 Hilos
6767;0840CARRIL-2-NE;Carril Para Foco Negro 2 Metro 2 Hilos
6771;0840CONECT-L-NE;Conector En L Negro 2 Hilos
6772;0840CONECT-P-BL;Conector Puente Lineal Blanco 2 Hilos
6773;0840CONECT-P-NE;Conector Puente Lineal Negro 2 Hilos
6775;0840CONECT-T-NE;Conector En T Negro 2 Hilos
6778;0840TAPACIERRE-BL;Tapa Cierre Blanco 2 Hilos
6779;0840TAPACIERRE-NE;Tapa Cierre Negro 2 Hilos
6780;088552014;Lampara San Miguel 2xe14 Cuero  Regx40
6781;088552020;Lampara San Miguel 2xe14 Cromo Regx40
6782;088553014;Lampara San Miguel 3xe14 Cuero Regx55
6783;088553020;Lampara San Miguel 3xe14 Cromo REGx55x14 cm.
6784;088554014;Lampara San Miguel 4xe14 Cuero Regx75
6785;088554020;Lampara San Miguel 4xe14 Cromo REGx75x14 cm.
6786;088561014;Aplique San Miguel 1xe27 Cuero ARTX16X25 cm.
6787;088561020;Aplique San Miguel 1xe27 Cromo ARTX16X25 cm.
6788;088562014;Aplique San Miguel 2xe27 Cuero REGx38x23 cm.
6789;088562020;Aplique San Miguel 2xe27 Cromo REGx38x23 cm.
6790;088571014;Sobremesa Peq San Miguel 1xe27 Cuero 46x16x16 Cm
6791;088571020;Sobremesa Peq San Miguel 1xe27 Cromo 35X16X16 cm.
6792;088571114;Sobremesa Mediano Cristal San Miguel 1xe27 Cuero  50X25X25 cm.
6793;088571120;Sobremesa Mediano Cristal San Miguel 1xe27 Cromo 50X25X25 cm.
6794;088571314;Sobremesa Grande Cristal San Miguel 1xe27 Cuero 50x30x30 cm
6795;088571320;Sobremesa Grande Cristal San Miguel 1xe27 Cromo 50x30x30 cm.
6796;088594514;Colgante San Miguel 2xe27 Cuero REGx45x45 cm.
6797;088594520;Colgante San Miguel 2xe27 Cromo REGx45x45 cm.
6798;088596014;Colgante San Miguel 2xe27 Cuero REGx60x60 cm.
6799;088596020;Colgante San Miguel 2xe27 Cromo REGx60x60 cm.
6800;088652014;Lampara Santa Maria 2xe14 Cuero/blanco Regx40x14 Cm
6801;088652020;Lampara Santa Maria 2xe14 Cromo/gris Regx40x14 Cm
6802;088653014;Lampara Santa Maria 3xe14 Cuero/blanco Regx55x14cm
6803;088653020;Lampara Santa Maria 3xe14 Cromo/gris Regx55x14 Cm
6804;088654014;Lampara Santa Maria 4xe14 Cuero REGx75x14 cm.
6805;088654020;Lampara Santa Maria 4xe14 Cromo/gris Regx75x14 Cm
6806;088661014;Aplique Santa Maria 1xe27 Cuero 25x36
6808;088662014;Aplique Santa Maria 2xe27 Cuero ARTx38x23 cm.
6810;088671014;Sobremesa Peq Santa Maria 1xe27 Cuero 35x16
6811;088671020;Sobremesa Peq Santa Maria 1xe27 Cromo 35X16X16 cm.
6812;088671114;Sobremesa Mediano Cristal Santa Maria 1xe27 Cuero 50X25X25 cm.
6813;088671120;Sobremesa Mediano Cristal Santa Maria 1xe27 Cromo 50X25X25 cm.
6814;088671314;Sobremesa Grande Cristal Santa Maria 1xe27 Cuero 50x30x30 cm.
6815;088671320;Sobremesa Grande Cristal Santa Maria 1xe27 Cromo 50x30x30 cm.
6816;088694514;Colgante Santa Maria 2xe27 Cuero/blanco Regx45x45 Cm
6817;088694520;Colgante Santa Maria 2xe27 Cromo/gris Regx45x45 Cm
6819;088696020;Colgante Santa Maria 2xe27 Cromo Regx60x60 Cm
6820;087083603;Plafon 36w 4000k Seneca Niquel 2520lm Oval 60x30
6821;087085403;Plafon 54w 4000k Seneca Niquel 3780lm Oval 90x30
6822;087093603;Plafon 36w 4000k Seneca Niquel 2520lm Rectangular 60x30
6823;087095403;Plafon 54w 4000k Seneca Niquel 3780lm Rectangular 90x30
6824;082341221;Bombilla 22w 3000k Globo E27 2200lm   16x12d Fabriled
6825;082341222;Bombilla 22w 4000k Globo E27 2200lm   16x12d Fabriled
6826;082341223;Bombilla 22w 6500k Globo E27 2200lm   16x12d Fabriled
6829;082351563;Bombilla 56w 6500k Alta Potencia E27 4800lm   24,3x14 Fabriled
6830;082311051;Bombilla 5w 3000k Esferica E27 500lm  7,4x4,5d Fabriled
6831;082311052;Bombilla 5w 4000k Esferica E27 500lm  74x45d Fabriled
6832;082311053;Bombilla 5w 6500k Esferica E27 500lm  74x45d Fabriled
6834;082312052;Bombilla 5w 4000k Esferica E14 500lm 79x45d Fabriled
6835;082312053;Bombilla 5w 6400k Esferica E14 500lm 79x45d Fabriled
6836;082322051;Bombilla 5w 3000k Vela E14 500lm  100x37d Fabriled
6837;082322052;Bombilla 5w 4000k Vela E14 500lm  100x37d Fabriled
6838;082322053;Bombilla 5w 6400k Vela E14 500lm  100x37d Fabriled
6839;082351151;Bombilla 15w 3000k Standar E27 1500lm   12x6d Fabriled
6841;082351153;Bombilla 15w 6400k Standar E27 1500lm   12x6d Fabriled
6842;99.ARM-054361015;Armazon Aplique Serie Firmamento 1xe14 Beis
6847;99.PA-048993000;Pantalla Serie Papillon Mariposas Rosa 1xe27 30 D
6848;99.PA-048993004;Pantalla Serie Papillon Mariposas Naranja 1xe27 30 D
6850;99.PA-054195009;Pantalla Colgante Grande Serie Ballet Negro E27 17x50d
6851;99.PA-064353000;Pantalla Lampara Serie Casitas Rosa E14 16d
6855;99.PA_023894010;Pantalla Colgante Colonia M10 Plata/blanca 40dX30dx20h Difusor Incluido
6856;99.PA_039571019;Pantalla Doble Sobremesa Serie Astros Lila 1xe14
6862;078501352;Campana Led Gabino 35w E27 2625 Lm 4000k  Se Vende Por Pack 19x38d
6863;078501452;Campana Led Gabino 45w E27 3375 Lm 4000k   Se Vende Por Pack 20x43d
6864;078501552;Campana Led Gabino 55w E27 2300 Lm 4000k  Se Vende Por Pack 21x48d
6865;090981001;Foco Superficie 10w 800l 4000k Maladeta Blanco12x6d 36º Orientable 180º
6866;090981009;Foco Superficie 10w 800l 4000k Maladeta Negro 12x6d 36º Orientable 180º
6867;033043003;Pie Salon  Minerva 2xe27 1xe14 Niquel (183x28)
6868;033043014;Pie Salon  Minerva 2xe27 1xe14 Cuero (183x28)
6869;089281201;Plafon 12w 6500k Babieca Blanco 960lm  5,5x12,5d
6870;089281801;Plafon 18w 6500k Babieca Blanco 1440lm  5,5x18,5d
6871;089282401;Plafon 24w 6500k Babieca Blanco 1920lm  5,5x22,5d
6873;089381201;Plafon 12w 6500k Bucefalo Blanco 960lm  5,5x12,5x12,5
6874;089381801;Plafon 18w 6500k Bucefalo Blanco 1440lm  5,5x18,5x18,5
6875;089382401;Plafon 24w 6500k Bucefalo Blanco 1920lm  5,5x22,5x22,5
6876;089383601;Plafon 36w 6500k Bucefalo Blanco 2880lm  6x30x30 Cm
6877;082391111;Bombilla 11w 3000k Reflectora E27 1100lm  10x 6,3d Fabriled
6878;082391112;Bombilla 11w 4000k Reflectora E27 1100lm  10x 6,3d Fabriled
6879;082391121;Bombilla 12w 3000k Reflectora E27 1200lm  11x8d Fabriled
6880;082391122;Bombilla 12w 4000k Reflectora E27 1200lm  11x8d Fabriled
6882;082392102;Bombilla 10w 4000k Reflectora E14 1000lm  8x5d Fabriled
6883;082304121;Bombilla Ar111 12w 3000k Gu10 1200lm 7,2x11d Fabriled
6884;082374071;Bombilla 7w 3000k Dicroica Gu10 700lm 50x54 Fabriled
6885;082374072;Bombilla 7w 4000k Dicroica Gu10 700lm 50x54 Fabriled
6886;082374073;Bombilla 7w 6500k Dicroica Gu10 700lm 50x54 Fabriled
6887;082388093;Tubo Fabriled 9w 6400k 900lm G13 60cm Fabriled
6888;082388183;Tubo Fabriled 18w 6400k 1800lm G13 120cm Fabriled
6889;082388223;Tubo Fabriled 22w 6400k 2200lm G13 150cm Fabriled
6890;082391151;Bombilla Par 38 15w 3000k E27 1500lm 12,5x12d Fabriled
6891;082391152;Bombilla Par 38 15w 4000k E27 1500lm 12,5x12d Fabriled
6892;99.R7S-144D-WH;Bombilla Regulable 12w 4000k Lineal 1100lm R7s 1,8x13,5
6894;99.R7S-80D-WH;Bombilla  Regulable 9w 4000k Lineal 900lm R7s 11,8X1,8X1,8 cm.
6895;082304122;Bombilla Ar111 12w 4000k Gu10 1200lm 7,2x11d Fabriled
6896;088383601;Panel 36w 6400k Anibal Blanco 2600lm 59,5x59,5se Vende En Pack De Dos Unidades
6897;069486401;Panel Led 64w 6500k Merlin Blanco 4600 Lm (59,5x59,5)
6898;A102208923;Plafon  Surf Led 12w 1200lm 6400k  10x22,5d
6899;A102208943;Plafon  Surf Led 18w 1800lm 6400k  10x32d
6900;A102208953;Plafon  Surf Led 22w 2200lm 6400k  38x38x10
6901;080843009;Farola Exterior Lisa Negro 3xe27 230x61x20
6903;091271010;Flexo 12w 3000-4000-6000k Gancedo Plata 1200lm Regx33,7x21,8 Cm C/puerto Usb, Orientable Y Reg.Intensidad
6904;091371001;Flexo 10w  3000-4000-6500k Chaco 70,2x12x17,5 Cm 1350lm  C/puerto Usb, Orientb, Reloj, Temp, Alarma Y Calendario
6905;003143010;Farola Exterior Amapola 3xe27 Plata 233x60x20 Cm
6906;003143016;Farola Exterior Amapola 3xe27 Negro/oro 233x60x20
6907;028943009;Farola Exterior Noeli Negro 3xe27 (227x58x19
6908;99.P-4347-BLK;Farola Exterior Esfera 3xe27 Negro 222x63x25 
6909;99.P-4347-ORO;Farola Exterior Esfera 3xe27 Oro 222x63x25
6910;99.P-4347-PLATA;Farola Exterior Esfera 3xe27 Plata 222x63x25
6911;99.P-4347-WHT;Farola Exterior Esfera 3xe27 Blanco 222x63x25
6912;A10661620A;Regleta Fabrik 16w 3000k Cromo 60.4x5.3x6.5 1280lm
6913;A10662420A;Regleta Fabrik 24w 3000k Cromo 90,3x6x6,5 1920lm
6914;089483020;Plafon Redondo Carbono Cromo 2xe27 10x30d
6915;089484020;Plafon Redondo Carbono Cromo 3xe27 12x40d
6916;089485020;Plafon Redondo Carbono Cromo 4xe27 14x50d
6917;089493020;Plafon Cuadrado Carbono Cromo 2xe27 30x30
6918;089494020;Plafon Cuadrado Carbono Cromo 3xe27 40x40
6919;089495020;Plafon Cuadrado Carbono Cromo 4xe27 50x50
6920;002671001;Sobremesa Serie Antartico Blanco 1lxe14
6921;002671009;Sobremesa Serie Antartico Negro 1lxe14
6922;3.445/20;Pant. Octog. De 20 Cog.arriba200x105x130
6923;99.0113-PEQUE;Pantalla Pequeña Beis Oro 12hx15dx9d  Pinzas
6924;99.02093050;Colgante Piramide Infantil 1xe14 Amarillo 30x30
6925;99.04393509;Colgante Lino Negro 1xe27 (regx35d)
6926;99.92.455;Pantalla Grande Rectangular 22x22x30 E27  Verde
6927;99.92.555;Pantalla Pequeña Cuadrada 13x16x16 E14 Naranja/verde/beis
6928;99.92.566;Pantalla Pequeña Ovalada 13x14x16 Verde/naranja
6929;99.LG001;Pantalla Laser Peq  Serie Orleans Retro 1xg9 (11x9x9)
6930;99.LG002;Pantalla Laser Peq Serie San Francisco  Mamposteria 1xg9 (11x9x9)
6931;99.PA_011053009;Pantalla Lampara Doble 16 D. Serie Andaman E14 Negro/blanco
6932;99.PA_011053018;Pantalla Lampara Doble 16 D. Serie Andaman E14 Berenjena/blanco
6933;99.PA_011053019;Pantalla Lampara Doble 16 D. Serie Andaman E14 Lila/blanco
6934;A10761210;Regleta 12w 4000k Tiziano Niquel 685lm 60,5x6x4
6935;A10761810;Regleta 18w 4000k Tiziano Niquel 1109lm 90,5x6x4
6936;A11381801B;Regleta 18w 4000k Bixbite Blanco 1440lm  60x7,5x2,5
6937;A11381801S;Regleta 18w 6000k Bixbite Blanco 1440lm  60x7,5x2,5
6938;A11383601B;Regleta 36w 4000k Bixbite Blanco 2880lm  120x7,5x2,5
6939;A11383601S;Regleta 36w 6000k Bixbite Blanco 2880lm  120x7,2x2,3
6940;A11384601B;Regleta 46w 4000k Bixbite Blanco 3680lm  150x7,5x2,5
6941;A11384601S;Regleta 46w 6000k Bixbite Blanco 150x7,5x2,5
6942;A11483601S;Regleta 36w 6000k Columbite Blanco 2880lm Ip65 118,5x4,5x6,5
6943;A11484601S;Regleta 46w 6000k Columbite Blanco 3680lm Ip65 148x4,5x6,5
6944;LED206003;Downlight 18w 6400k Intego Ultslim Red 1500lm Blanco
6947;089584001;Plafon 24w 3 Temp. Paladio Blanco 1920lm 37,5d.
6948;089585001;Plafon 36w 3 Temp. Paladio Blanco 2880 Lm 48d.
6949;089682301;Plafon 12w 3 Temp. Iridio Blanco 960lm 26d.
6950;089683301;Plafon 18w 3 Temp. Iridio Blanco 1440lm 34d.
